3T_,consecutive fly ID,unique 3T identifier,Bat voucher,Bat family,Bat genus,Bat species epithet,Bat species,Bat identified by,Sex,"Age (J = juvenile, A = adult, SA = subadult)",Reproductive status,Body mass,Forearm,Bat genetic information,Diet,Roosting ecology,Bat flies?,Bat fly family,Bat fly genus,Bat fly species epithet,Bat fly species,Bat fly identified by,Bat fly sex,Bat fly ecomorphology,Bat fly ecology,Bat fly wing,Laboul infection?,Double infection?,Laboul genus 1,Laboul species 1,Position(s) infected 1,Laboul genus 2,Laboul species 2,Position(s) infected 2,Laboul(s) identified by,Country,Territory,Settlement,Location,Open/Close,Latitude,Longitude,Climate zone,Day,Month,Year,Contact <email>,Comments,Screened by,Voucher slides,Isolate,Sequences,Reference
3T_,15162,3T_15162,S5.97,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,AD,,35.1,58.7,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,El Oro,15,Zaruma. La Colón Neighborhood. Mines,,-3.69,-79.5958,Neotropics,29,July,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15163,3T_15163,S5.97,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,AD,,35.1,58.7,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,El Oro,15,Zaruma. La Colón Neighborhood. Mines,,-3.69,-79.5958,Neotropics,29,July,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15164,3T_15164,S5.97,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,AD,,35.1,58.7,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,El Oro,15,Zaruma. La Colón Neighborhood. Mines,,-3.69,-79.5958,Neotropics,29,July,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15165,3T_15165,S5.97,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,AD,,35.1,58.7,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,El Oro,15,Zaruma. La Colón Neighborhood. Mines,,-3.69,-79.5958,Neotropics,29,July,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15166,3T_15166,S5.98,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,30.2,59.1,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Esmeraldas,24,Surroundings of San Francisco de Bogota.,,1.0726,-78.7115,Neotropics,7,August,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15167,3T_15167,S5.98,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,30.2,59.1,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Esmeraldas,24,Surroundings of San Francisco de Bogota.,,1.0726,-78.7115,Neotropics,7,August,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15168,3T_15168,S5.98,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,30.2,59.1,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Esmeraldas,24,Surroundings of San Francisco de Bogota.,,1.0726,-78.7115,Neotropics,7,August,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15169,3T_15169,S5.99,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,27,57,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Esmeraldas,24,Surroundings of San Francisco de Bogota.,,1.0726,-78.7115,Neotropics,9,August,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15170,3T_15170,S5.99,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,27,57,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Esmeraldas,24,Surroundings of San Francisco de Bogota.,,1.0726,-78.7115,Neotropics,9,August,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15171,3T_15171,S5.99,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,27,57,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Esmeraldas,24,Surroundings of San Francisco de Bogota.,,1.0726,-78.7115,Neotropics,9,August,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15172,3T_15172,S5.99,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,27,57,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Esmeraldas,24,Surroundings of San Francisco de Bogota.,,1.0726,-78.7115,Neotropics,9,August,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15173,3T_15173,S5.99,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,27,57,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Esmeraldas,24,Surroundings of San Francisco de Bogota.,,1.0726,-78.7115,Neotropics,9,August,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15174,3T_15174,S5.99,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,27,57,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Esmeraldas,24,Surroundings of San Francisco de Bogota.,,1.0726,-78.7115,Neotropics,9,August,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15175,3T_15175,S5.99,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,27,57,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Esmeraldas,24,Surroundings of San Francisco de Bogota.,,1.0726,-78.7115,Neotropics,9,August,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15176,3T_15176,S5.99,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,27,57,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Esmeraldas,24,Surroundings of San Francisco de Bogota.,,1.0726,-78.7115,Neotropics,9,August,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15177,3T_15177,S5.99,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,27,57,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Esmeraldas,24,Surroundings of San Francisco de Bogota.,,1.0726,-78.7115,Neotropics,9,August,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15178,3T_15178,S5.99,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,27,57,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Esmeraldas,24,Surroundings of San Francisco de Bogota.,,1.0726,-78.7115,Neotropics,9,August,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15179,3T_15179,S5.99,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,27,57,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Esmeraldas,24,Surroundings of San Francisco de Bogota.,,1.0726,-78.7115,Neotropics,9,August,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15180,3T_15180,S5.99,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,27,57,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Esmeraldas,24,Surroundings of San Francisco de Bogota.,,1.0726,-78.7115,Neotropics,9,August,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15181,3T_15181,S6.01,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,41,63,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,28,Isla Puná,,-2.7595,-79.9171,Neotropics,11,July,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15182,3T_15182,S6.02,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,32.9,58.95,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Guayas,28,Isla Puná,,-2.7595,-79.9171,Neotropics,11,July,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15183,3T_15183,S6.03,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,36,57,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15184,3T_15184,S6.03,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,36,57,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15185,3T_15185,S6.03,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,36,57,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15186,3T_15186,S6.03,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,36,57,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15187,3T_15187,S6.04,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,29.7,,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15188,3T_15188,S6.04,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,29.7,,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15189,3T_15189,S6.04,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,29.7,,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15190,3T_15190,S6.04,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,29.7,,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15191,3T_15191,S6.05,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,,,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15192,3T_15192,S6.05,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,,,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15193,3T_15193,S6.05,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,,,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15194,3T_15194,S6.06,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,42.2,59,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15195,3T_15195,S6.06,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,42.2,59,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15196,3T_15196,S6.06,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,42.2,59,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15197,3T_15197,S6.06,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,42.2,59,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15198,3T_15198,S6.06,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,42.2,59,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15199,3T_15199,S6.06,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,42.2,59,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15200,3T_15200,S6.07,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,38.4,63,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15201,3T_15201,S6.07,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,38.4,63,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15202,3T_15202,S6.07,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,38.4,63,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15203,3T_15203,S6.07,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,38.4,63,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15204,3T_15204,S6.08,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,38,63,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15205,3T_15205,S6.08,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,38,63,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15206,3T_15206,S6.08,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,38,63,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15207,3T_15207,S6.08,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,F,,,38,63,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15208,3T_15208,S6.09,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,28.2,,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15209,3T_15209,S6.10,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,33.3,60,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15210,3T_15210,S6.100,Phyllostomidae,Phyllostomus,hastatus,Phyllostomus hastatus,,M,,,101.8,90,,omnivore,2.9,Present,Streblidae,Mastoptera,minuta,Mastoptera minuta,"Tello, Juan Sebastián",F,,,,infected,No,Laboulbeniales sp.,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,2,July,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler & this specimen does not yet have an accurate label and has yet to be studied & sex of the bat fly with the Laboulbeniales is unclear,Walter P. Pfliegler,DH3094,,,
3T_,15211,3T_15211,S6.100,Phyllostomidae,Phyllostomus,hastatus,Phyllostomus hastatus,,M,,,101.8,90,,omnivore,2.9,Present,Streblidae,Mastoptera,minuta,Mastoptera minuta,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,2,July,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15212,3T_15212,S6.100,Phyllostomidae,Phyllostomus,hastatus,Phyllostomus hastatus,,M,,,101.8,90,,omnivore,2.9,Present,Streblidae,Mastoptera,minuta,Mastoptera minuta,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,2,July,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15213,3T_15213,S6.100,Phyllostomidae,Phyllostomus,hastatus,Phyllostomus hastatus,,M,,,101.8,90,,omnivore,2.9,Present,Streblidae,Mastoptera,minuta,Mastoptera minuta,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,2,July,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15214,3T_15214,S6.11,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,31,,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",F,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15215,3T_15215,S6.11,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,31,,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
3T_,15216,3T_15216,S6.11,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,,M,,,31,,,sanguivore,4.67,Present,Streblidae,Strebla,wiedemanni,Strebla wiedemanni,"Tello, Juan Sebastián",M,,,,uninfected,,,,,,,,,Ecuador,Guayas,29,Manglares Churute. Cerro Pancho Diablo,,-2.4315,-79.6363,Neotropics,27,June,2004,Carl W. Dick <carl.dick@wku.edu>,Screened by Walter P. Pfliegler,Walter P. Pfliegler,,,,
